,subject,session,t,p,r,hatr,s_pre,s,a,impact,netw,Cash,Stocks,etas,r_shift
1874,6_B03,6,48,465.851326394368,-0.07315052588961013,0.03681174453713787,-1.0,-1,0,0.02576387411039,31.1382,131.138169028243,0.0,-0.09891440000000012,0.025946568658396174
1875,6_B03,6,49,427.74893768563,-0.08533011187306538,0.07074155727346643,-1.0,-1,0,0.0277800881269352,31.1382,131.138169028243,0.0,-0.11311020000000058,-0.07315052588961013
1876,6_B03,6,50,408.320721222983,-0.04648348224280685,-0.0670718821676779,-1.0,-1,0,0.0439426177571933,31.1382,131.138169028243,0.0,-0.09042610000000015,-0.08533011187306538
1877,6_B03,6,51,475.863556524687,0.1530782201512224,0.09719463573151277,-1.0,1,1,0.0749432301512221,31.1382,0.0,0.275579348807392,0.0781349900000003,-0.04648348224280685
1878,6_B03,6,52,400.836231030741,-0.1715782247156774,0.04947693123811625,1.0,1,0,-0.0612907247156771,10.4622,0.0,0.275579348807392,-0.11028750000000032,0.1530782201512224
1879,6_B03,6,53,421.309059092836,0.04981372899803471,-0.002088395360416051,1.0,1,0,-0.000538831001965551,16.1041,0.0,0.275579348807392,0.05035256000000026,-0.1715782247156774
1880,6_B03,6,54,409.652677021769,-0.028057000000000443,0.17124142695575895,1.0,1,0,0.0,12.8918,0.0,0.275579348807392,-0.028057000000000443,0.04981372899803471
1881,6_B03,6,55,410.616770373022,0.0023506758620701618,-0.02384512435845032,1.0,1,0,0.103448275862069,13.1575,0.0,0.275579348807392,-0.10109759999999884,-0.028057000000000443
1882,6_B03,6,56,358.061880300921,-0.1369545258620697,0.09158723543586333,1.0,1,0,-0.103448275862069,-1.3255,0.0,0.275579348807392,-0.03350625000000068,0.0023506758620701618
1883,6_B03,6,57,405.027130374225,0.12324823197480494,0.005398209983723312,1.0,1,0,0.037647261974804,11.6171,0.0,0.275579348807392,0.08560097000000094,-0.1369545258620697
1884,6_B03,6,58,465.504406380569,0.1391675091399316,-0.01248950633325574,1.0,1,0,0.0697879091399321,28.2834,0.0,0.275579348807392,0.06937959999999949,0.12324823197480494
1885,6_B03,6,59,385.952890091255,-0.18740624696031816,0.07148653584102238,1.0,-1,1,-0.242538836960319,6.3606,106.360646121679,0.0,0.05513259000000084,0.1391675091399316
1886,6_B03,6,60,478.334375058069,0.21459470172413653,0.01043142350284132,-1.0,1,1,0.206896551724138,6.3606,0.0,0.222356267221579,0.007698149999998516,-0.18740624696031816
1887,6_B03,6,61,510.63944491753,0.06535373656934329,-0.06106243458062188,1.0,1,0,-0.109792663430658,13.5439,0.0,0.222356267221579,0.17514640000000128,0.21459470172413653
1888,6_B03,6,62,450.132723475228,-0.1261212735804662,0.018165057661142292,1.0,-1,1,-0.123297963580466,0.0898,100.089832146235,0.0,-0.0028233100000002037,0.06535373656934329
1889,6_B03,6,63,548.276835680709,0.19723785365625446,2.3670370281970765,-1.0,1,1,0.126866183656254,0.0898,0.0,0.182553457729012,0.07037167000000047,-0.1261212735804662
1890,6_B04,6,1,205.748251178524,0.7214831537931055,0.5877866649021186,-1.0,1,1,0.655172413793103,0.0,0.0,0.486030862606128,0.06631074000000248,0.19723785365625446
1891,6_B04,6,2,226.917007667647,0.09793100586206815,-0.13369648889098684,1.0,1,0,0.103448275862069,10.2887,0.0,0.486030862606128,-0.005517270000000851,0.7214831537931055
1892,6_B04,6,3,225.346054068173,-0.006947106896554978,-0.17756027348277925,1.0,1,0,0.172413793103448,9.5251,0.0,0.486030862606128,-0.179360900000003,0.09793100586206815
1893,6_B04,6,4,244.085925037051,0.07988307634679526,0.10382367911553558,1.0,1,0,-0.029579563653206,18.6333,0.0,0.486030862606128,0.10946264000000125,-0.006947106896554978
1894,6_B04,6,5,261.132216345693,0.067506540000001,0.13726928807574357,1.0,1,0,0.0,26.9183,0.0,0.486030862606128,0.067506540000001,0.07988307634679526
1895,6_B04,6,6,297.385873332569,0.13000367724137796,0.1048540678870129,1.0,1,0,0.0689655172413793,44.5387,0.0,0.486030862606128,0.06103815999999866,0.067506540000001
1896,6_B04,6,7,283.414921441609,-0.04811855494137962,0.10406212212564103,1.0,1,0,-0.0689655172413793,37.7484,0.0,0.486030862606128,0.020846962299999675,0.13000367724137796
1897,6_B04,6,8,325.417709740497,0.13819764043566263,-0.125451059531259,1.0,1,0,0.00165894043566021,58.1631,0.0,0.486030862606128,0.13653870000000243,-0.04811855494137962
1898,6_B04,6,9,304.52316524294,-0.06636245724137879,0.12839338780910214,1.0,1,0,-0.0689655172413793,48.0077,0.0,0.486030862606128,0.002603060000000504,0.13819764043566263
1899,6_B04,6,10,322.035451299847,0.05591447610086053,0.1391859938956701,1.0,1,0,-0.00786490389913727,56.5192,0.0,0.486030862606128,0.0637793799999978,-0.06636245724137879
1900,6_B04,6,11,335.898611358504,0.042147725829072336,0.05428398092155806,1.0,1,0,0.0269797358290728,63.2571,0.0,0.486030862606128,0.015167989999999534,0.05591447610086053
1901,6_B04,6,12,350.309592721394,0.04200795161392801,0.06929466893243408,1.0,1,0,-0.00477238838607324,70.2613,0.0,0.486030862606128,0.046780340000001246,0.042147725829072336
1902,6_B04,6,13,387.788642552309,0.1016431413793093,0.13264723297633196,1.0,1,0,-0.0344827586206897,88.4772,0.0,0.486030862606128,0.136125899999999,0.04200795161392801
1903,6_B04,6,14,352.050667946661,-0.09668534724137867,0.07979425576645482,1.0,1,0,-0.0689655172413793,71.1075,0.0,0.486030862606128,-0.027719829999999376,0.1016431413793093
1904,6_B04,6,15,293.140432533485,-0.18312332215304217,0.022328923180575444,1.0,1,0,-0.0681943221530413,42.4753,0.0,0.486030862606128,-0.11492900000000086,-0.09668534724137867
1905,6_B04,6,16,349.861470181088,0.17688549053502545,0.17728136836692077,1.0,1,0,0.140884080535026,70.0435,0.0,0.486030862606128,0.036001409999999456,-0.18312332215304217
1906,6_B04,6,17,332.034947449763,-0.05229704987197792,0.08263397606886791,1.0,1,0,-0.11946593987198,61.3792,0.0,0.486030862606128,0.06716889000000208,0.17688549053502545
1907,6_B04,6,18,364.852794012758,0.0942537413793092,0.05269292770387324,1.0,1,0,-0.0344827586206897,77.3297,0.0,0.486030862606128,0.1287364999999989,-0.05229704987197792
1908,6_B04,6,19,373.690435323147,0.02393377347234349,0.09197057894908678,1.0,1,0,0.0533259434723443,81.6251,0.0,0.486030862606128,-0.029392170000000814,0.0942537413793092
1909,6_B04,6,20,407.437652205303,0.08646017862069133,0.06803680547674329,1.0,1,0,0.0344827586206897,98.0273,0.0,0.486030862606128,0.05197742000000163,0.02393377347234349
1910,6_B04,6,21,335.721708485672,-0.1936053520306169,0.07688680666037673,1.0,1,0,-0.136659822030617,63.1711,0.0,0.486030862606128,-0.05694552999999991,0.08646017862069133
1911,6_B04,6,22,289.334144291336,-0.14870033938276084,0.09722043741695696,1.0,1,0,0.0334915606172402,40.6253,0.0,0.486030862606128,-0.18219190000000104,-0.1936053520306169
1912,6_B04,6,23,326.560724310659,0.12103368822229577,0.13151042562197368,1.0,1,0,0.0680834982222975,58.7186,0.0,0.486030862606128,0.05295018999999826,-0.14870033938276084
1913,6_B04,6,24,361.788864452556,0.10244487724138196,0.09748811438930804,1.0,1,0,0.0689655172413793,75.8406,0.0,0.486030862606128,0.033479360000002664,0.12103368822229577
1914,6_B04,6,25,351.068460584564,-0.03007954545458258,0.07508594482146247,1.0,1,0,-0.0306245554545802,70.6301,0.0,0.486030862606128,0.000545009999997622,0.10244487724138196
1915,6_B04,6,26,396.13709366586,0.12077909862069092,0.025122782602508664,1.0,1,0,0.0344827586206897,92.5349,0.0,0.486030862606128,0.08629634000000122,-0.03007954545458258
1916,6_B04,6,27,386.784402262202,-0.023892909774143156,0.08202486121926977,1.0,1,0,-0.0780647097741438,87.9892,0.0,0.486030862606128,0.054171800000000644,0.12077909862069092
1917,6_B04,6,28,378.812102747272,-0.020827126662278594,-0.04436443205592511,1.0,1,0,-0.0577874466622787,84.1144,0.0,0.486030862606128,0.03696032000000011,-0.023892909774143156
1918,6_B04,6,29,301.31277384739,-0.2288914700180671,0.05442423607606539,1.0,1,0,0.0570420299819348,46.4473,0.0,0.486030862606128,-0.2859335000000019,-0.020827126662278594
1919,6_B04,6,30,337.818003890722,0.11435845942544542,0.14978431346960974,1.0,1,0,0.135039399425443,64.19,0.0,0.486030862606128,-0.020680939999997566,-0.2288914700180671
1920,6_B04,6,31,347.847769102343,0.02925763851994656,,1.0,1,0,-0.0158246714800508,69.0648,0.0,0.486030862606128,0.045082309999997364,0.11435845942544542
1921,6_B04,6,32,374.34090380363,0.07340195078093803,0.06173806667902859,1.0,1,0,-0.0348169692190635,81.9412,0.0,0.486030862606128,0.10821892000000152,0.02925763851994656
1922,6_B04,6,33,366.824659992475,-0.020282921540078824,0.040979849383512956,1.0,1,0,-0.121315201540079,78.2881,0.0,0.486030862606128,0.10103228000000018,0.07340195078093803
1923,6_B04,6,34,371.964510633804,0.013914479999999507,-0.018779936749944603,1.0,1,0,0.0,80.7862,0.0,0.486030862606128,0.013914479999999507,-0.020282921540078824
1924,6_B04,6,35,381.092339047606,0.02424325726723442,0.021372804520331634,1.0,1,0,-0.00331573173276628,85.2226,0.0,0.486030862606128,0.0275589890000007,0.013914479999999507
1925,6_B04,6,36,434.828815825012,0.13191072133029014,0.0731154542310195,1.0,1,0,0.0347470613302921,111.3402,0.0,0.486030862606128,0.09716365999999804,0.02424325726723442
1926,6_B04,6,37,397.48786777779,-0.08978801448275853,-0.05879526709927063,1.0,1,0,-0.137931034482759,93.1914,0.0,0.486030862606128,0.04814302000000048,0.13191072133029014
1927,6_B04,6,38,458.059386042243,0.14183442724138118,0.030992747383487895,1.0,1,0,0.0689655172413793,122.631,0.0,0.486030862606128,0.07286891000000188,-0.08978801448275853
1928,6_B04,6,39,487.275329826893,0.06183048275862024,-0.04022411264394066,1.0,1,0,-0.0689655172413793,136.8308,0.0,0.486030862606128,0.13079599999999952,0.14183442724138118
1929,6_B04,6,40,478.591801352003,-0.017981277467884915,-0.01504321841293077,1.0,1,0,-0.0678228974678849,132.6104,0.0,0.486030862606128,0.04984161999999999,0.06183048275862024
1930,6_B04,6,41,459.284219489959,-0.04117881184560357,0.002938059054954145,1.0,1,0,-0.0176462318456034,123.2263,0.0,0.486030862606128,-0.023532580000000167,-0.017981277467884915
1931,6_B04,6,42,463.817487879848,0.009821896757871151,0.044116870900557714,1.0,1,0,0.0311110767578717,125.4296,0.0,0.486030862606128,-0.02128918000000055,-0.04117881184560357
1932,6_B04,6,43,537.387741744827,0.14722875586206996,0.03429497414268656,1.0,1,0,0.103448275862069,161.187,0.0,0.486030862606128,0.043780480000000954,0.009821896757871151
1933,6_B04,6,44,488.36286782336,-0.09566117448275957,-0.013842879075152581,1.0,1,0,-0.137931034482759,137.3594,0.0,0.486030862606128,0.04226985999999944,0.14722875586206996
1934,6_B04,6,45,529.471397489587,0.08082043448275833,-0.017272607236623827,1.0,1,0,0.137931034482759,157.3394,0.0,0.486030862606128,-0.05711060000000068,-0.09566117448275957
1935,6_B04,6,46,488.36862430829,-0.08080864724137982,-0.018050334045845773,1.0,1,0,-0.0689655172413793,137.3622,0.0,0.486030862606128,-0.01184313000000052,0.08082043448275833
1936,6_B04,6,47,501.205936256185,0.025946568658396174,0.06275831319553404,1.0,1,0,0.0471268586583953,143.6016,0.0,0.486030862606128,-0.021180289999999123,-0.08080864724137982
1937,6_B04,6,48,465.851326394368,-0.07315052588961013,0.03681174453713787,1.0,1,0,0.02576387411039,126.4181,0.0,0.486030862606128,-0.09891440000000012,0.025946568658396174
1938,6_B04,6,49,427.74893768563,-0.08533011187306538,0.07074155727346643,1.0,1,0,0.0277800881269352,107.8992,0.0,0.486030862606128,-0.11311020000000058,-0.07315052588961013
1939,6_B04,6,50,408.320721222983,-0.04648348224280685,0.07269006020748137,1.0,1,0,0.0439426177571933,98.4565,0.0,0.486030862606128,-0.09042610000000015,-0.08533011187306538
1940,6_B04,6,51,475.863556524687,0.1530782201512224,0.09719463573151277,1.0,1,0,0.0749432301512221,131.2844,0.0,0.486030862606128,0.0781349900000003,-0.04648348224280685
1941,6_B04,6,52,400.836231030741,-0.1715782247156774,0.04947693123811625,1.0,1,0,-0.0612907247156771,94.8188,0.0,0.486030862606128,-0.11028750000000032,0.1530782201512224
1942,6_B04,6,53,421.309059092836,0.04981372899803471,0.1267444764825525,1.0,1,0,-0.000538831001965551,104.7692,0.0,0.486030862606128,0.05035256000000026,-0.1715782247156774
1943,6_B04,6,54,409.652677021769,-0.028057000000000443,0.0878598180167085,1.0,1,0,0.0,99.1038,0.0,0.486030862606128,-0.028057000000000443,0.04981372899803471
1944,6_B04,6,55,410.616770373022,0.0023506758620701618,0.0939379112979335,1.0,1,0,0.103448275862069,99.5724,0.0,0.486030862606128,-0.10109759999999884,-0.028057000000000443
1945,6_B04,6,56,358.061880300921,-0.1369545258620697,0.09158723543586333,1.0,1,0,-0.103448275862069,74.0291,0.0,0.486030862606128,-0.03350625000000068,0.0023506758620701618
1946,6_B04,6,57,405.027130374225,0.12324823197480494,0.1107587256415492,1.0,1,0,0.037647261974804,96.8557,0.0,0.486030862606128,0.08560097000000094,-0.1369545258620697
1947,6_B04,6,58,465.504406380569,0.1391675091399316,0.05983115524637039,1.0,1,0,0.0697879091399321,126.2495,0.0,0.486030862606128,0.06937959999999949,0.12324823197480494
1948,6_B04,6,59,385.952890091255,-0.18740624696031816,0.03066454132076757,1.0,1,0,-0.242538836960319,87.585,0.0,0.486030862606128,0.05513259000000084,0.1391675091399316
1949,6_B04,6,60,478.334375058069,0.21459470172413653,0.10806989306675696,1.0,1,0,0.206896551724138,132.4853,0.0,0.486030862606128,0.007698149999998516,-0.18740624696031816
1950,6_B04,6,61,510.63944491753,0.06535373656934329,-0.06106243458062188,1.0,1,0,-0.109792663430658,148.1865,0.0,0.486030862606128,0.17514640000000128,0.21459470172413653
1951,6_B04,6,62,450.132723475228,-0.1261212735804662,-0.02105565549213928,1.0,1,0,-0.123297963580466,118.7784,0.0,0.486030862606128,-0.0028233100000002037,0.06535373656934329
1952,6_B04,6,63,548.276835680709,0.19723785365625446,0.06424362356807212,1.0,1,0,0.126866183656254,166.4795,0.0,0.486030862606128,0.07037167000000047,-0.1261212735804662
1953,6_B05,6,1,205.748251178524,0.7214831537931055,0.5877866649021186,-1.0,1,1,0.655172413793103,0.0,0.0,0.486030862606128,0.06631074000000248,0.19723785365625446
1954,6_B05,6,2,226.917007667647,0.09793100586206815,0.043984688346465184,1.0,1,0,0.103448275862069,10.2887,0.0,0.486030862606128,-0.005517270000000851,0.7214831537931055
1955,6_B05,6,3,225.346054068173,-0.006947106896554978,-0.008483943438845287,1.0,1,0,0.172413793103448,9.5251,0.0,0.486030862606128,-0.179360900000003,0.09793100586206815
1956,6_B05,6,4,244.085925037051,0.07988307634679526,0.02044207017648514,1.0,1,0,-0.029579563653206,18.6333,0.0,0.486030862606128,0.10946264000000125,-0.006947106896554978
1957,6_B05,6,5,261.132216345693,0.067506540000001,0.0631613159220219,1.0,1,0,0.0,26.9183,0.0,0.486030862606128,0.067506540000001,0.07988307634679526
1958,6_B05,6,6,297.385873332569,0.13000367724137796,0.03339510390486833,1.0,1,0,0.0689655172413793,44.5387,0.0,0.486030862606128,0.06103815999999866,0.067506540000001
1959,6_B05,6,7,283.414921441609,-0.04811855494137962,-0.0012983935321848605,1.0,1,0,-0.0689655172413793,37.7484,0.0,0.486030862606128,0.020846962299999675,0.13000367724137796
1960,6_B05,6,8,325.417709740497,0.13819764043566263,0.022968945587014566,1.0,1,0,0.00165894043566021,58.1631,0.0,0.486030862606128,0.13653870000000243,-0.04811855494137962
1961,6_B05,6,9,304.52316524294,-0.06636245724137879,-0.0012844354994303586,1.0,1,0,-0.0689655172413793,48.0077,0.0,0.486030862606128,0.002603060000000504,0.13819764043566263
1962,6_B05,6,10,322.035451299847,0.05591447610086053,0.017825136891403304,1.0,1,0,-0.00786490389913727,56.5192,0.0,0.486030862606128,0.0637793799999978,-0.06636245724137879
1963,6_B05,6,11,335.898611358504,0.042147725829072336,0.039468895136416826,1.0,1,0,0.0269797358290728,63.2571,0.0,0.486030862606128,0.015167989999999534,0.05591447610086053
1964,6_B05,6,12,350.309592721394,0.04200795161392801,0.04112379196573723,1.0,1,0,-0.00477238838607324,70.2613,0.0,0.486030862606128,0.046780340000001246,0.042147725829072336
1965,6_B05,6,13,387.788642552309,0.1016431413793093,-0.04468678230658352,1.0,1,0,-0.0344827586206897,88.4772,0.0,0.486030862606128,0.136125899999999,0.04200795161392801
1966,6_B05,6,14,352.050667946661,-0.09668534724137867,-0.10252730102750007,1.0,1,0,-0.0689655172413793,71.1075,0.0,0.486030862606128,-0.027719829999999376,0.1016431413793093
1967,6_B05,6,15,293.140432533485,-0.18312332215304217,0.08946822601820426,1.0,1,0,-0.0681943221530413,42.4753,0.0,0.486030862606128,-0.11492900000000086,-0.09668534724137867
1968,6_B05,6,16,349.861470181088,0.17688549053502545,0.17728136836692077,1.0,1,0,0.140884080535026,70.0435,0.0,0.486030862606128,0.036001409999999456,-0.18312332215304217
1969,6_B05,6,17,332.034947449763,-0.05229704987197792,0.042360076930927804,1.0,1,0,-0.11946593987198,61.3792,0.0,0.486030862606128,0.06716889000000208,0.17688549053502545
1970,6_B05,6,18,364.852794012758,0.0942537413793092,0.06687756269583023,1.0,1,0,-0.0344827586206897,77.3297,0.0,0.486030862606128,0.1287364999999989,-0.05229704987197792
1971,6_B05,6,19,373.690435323147,0.02393377347234349,0.0537493661288897,1.0,1,0,0.0533259434723443,81.6251,0.0,0.486030862606128,-0.029392170000000814,0.0942537413793092
1972,6_B05,6,20,407.437652205303,0.08646017862069133,0.03499695139854353,1.0,1,0,0.0344827586206897,98.0273,0.0,0.486030862606128,0.05197742000000163,0.02393377347234349
1973,6_B05,6,21,335.721708485672,-0.1936053520306169,0.006269239446424102,1.0,1,0,-0.136659822030617,63.1711,0.0,0.486030862606128,-0.05694552999999991,0.08646017862069133
1974,6_B05,6,22,289.334144291336,-0.14870033938276084,0.12388868449911872,1.0,1,0,0.0334915606172402,40.6253,0.0,0.486030862606128,-0.18219190000000104,-0.1936053520306169
1975,6_B05,6,23,326.560724310659,0.12103368822229577,0.19035092564490697,1.0,1,0,0.0680834982222975,58.7186,0.0,0.486030862606128,0.05295018999999826,-0.14870033938276084
1976,6_B05,6,24,361.788864452556,0.10244487724138196,0.12488708857742203,1.0,1,0,0.0689655172413793,75.8406,0.0,0.486030862606128,0.033479360000002664,0.12103368822229577
1977,6_B05,6,25,351.068460584564,-0.03007954545458258,0.0621825399855549,1.0,1,0,-0.0306245554545802,70.6301,0.0,0.486030862606128,0.000545009999997622,0.10244487724138196
1978,6_B05,6,26,396.13709366586,0.12077909862069092,0.13048329826033456,1.0,1,0,0.0344827586206897,92.5349,0.0,0.486030862606128,0.08629634000000122,-0.03007954545458258
1979,6_B05,6,27,386.784402262202,-0.023892909774143156,0.0584943638090758,1.0,1,0,-0.0780647097741438,87.9892,0.0,0.486030862606128,0.054171800000000644,0.12077909862069092
1980,6_B05,6,28,378.812102747272,-0.020827126662278594,-0.004624103406410285,1.0,1,0,-0.0577874466622787,84.1144,0.0,0.486030862606128,0.03696032000000011,-0.023892909774143156
1981,6_B05,6,29,301.31277384739,-0.2288914700180671,0.05442423607606539,1.0,1,0,0.0570420299819348,46.4473,0.0,0.486030862606128,-0.2859335000000019,-0.020827126662278594
1982,6_B05,6,30,337.818003890722,0.11435845942544542,-0.00436636635764831,1.0,1,0,0.135039399425443,64.19,0.0,0.486030862606128,-0.020680939999997566,-0.2288914700180671
1983,6_B05,6,31,347.847769102343,0.02925763851994656,0.09099570519897515,1.0,1,0,-0.0158246714800508,69.0648,0.0,0.486030862606128,0.045082309999997364,0.11435845942544542
1984,6_B05,6,32,374.34090380363,0.07340195078093803,0.06173806667902859,1.0,1,0,-0.0348169692190635,81.9412,0.0,0.486030862606128,0.10821892000000152,0.02925763851994656
1985,6_B05,6,33,366.824659992475,-0.020282921540078824,0.06629765736780246,1.0,1,0,-0.121315201540079,78.2881,0.0,0.486030862606128,0.10103228000000018,0.07340195078093803
1986,6_B05,6,34,371.964510633804,0.013914479999999507,0.08658057890788129,1.0,1,0,0.0,80.7862,0.0,0.486030862606128,0.013914479999999507,-0.020282921540078824
1987,6_B05,6,35,381.092339047606,0.02424325726723442,0.021372804520331634,1.0,1,0,-0.00331573173276628,85.2226,0.0,0.486030862606128,0.0275589890000007,0.013914479999999507
1988,6_B05,6,36,434.828815825012,0.13191072133029014,0.035844059433787656,1.0,1,0,0.0347470613302921,111.3402,0.0,0.486030862606128,0.09716365999999804,0.02424325726723442
1989,6_B05,6,37,397.48786777779,-0.08978801448275853,0.05627406268551649,1.0,1,0,-0.137931034482759,93.1914,0.0,0.486030862606128,0.04814302000000048,0.13191072133029014
1990,6_B05,6,38,458.059386042243,0.14183442724138118,0.0063001347931157525,1.0,1,0,0.0689655172413793,122.631,0.0,0.486030862606128,0.07286891000000188,-0.08978801448275853
1991,6_B05,6,39,487.275329826893,0.06183048275862024,-0.01775125679188161,1.0,1,0,-0.0689655172413793,136.8308,0.0,0.486030862606128,0.13079599999999952,0.14183442724138118
1992,6_B05,6,40,478.591801352003,-0.017981277467884915,0.03572910696049281,1.0,1,0,-0.0678228974678849,132.6104,0.0,0.486030862606128,0.04984161999999999,0.06183048275862024
1993,6_B05,6,41,459.284219489959,-0.04117881184560357,0.02355734625768946,1.0,1,0,-0.0176462318456034,123.2263,0.0,0.486030862606128,-0.023532580000000167,-0.017981277467884915
1994,6_B05,6,42,463.817487879848,0.009821896757871151,0.03364557103326238,1.0,1,0,0.0311110767578717,125.4296,0.0,0.486030862606128,-0.02128918000000055,-0.04117881184560357
1995,6_B05,6,43,537.387741744827,0.14722875586206996,0.07511696866294137,1.0,1,0,0.103448275862069,161.187,0.0,0.486030862606128,0.043780480000000954,0.009821896757871151
1996,6_B05,6,44,488.36286782336,-0.09566117448275957,-0.05230915990294882,1.0,1,0,-0.137931034482759,137.3594,0.0,0.486030862606128,0.04226985999999944,0.14722875586206996
1997,6_B05,6,45,529.471397489587,0.08082043448275833,0.023549387283630985,1.0,1,0,0.137931034482759,157.3394,0.0,0.486030862606128,-0.05711060000000068,-0.09566117448275957
1998,6_B05,6,46,488.36862430829,-0.08080864724137982,0.028906649041925192,1.0,1,0,-0.0689655172413793,137.3622,0.0,0.486030862606128,-0.01184313000000052,0.08082043448275833
1999,6_B05,6,47,501.205936256185,0.025946568658396174,0.02353760004225247,1.0,1,0,0.0471268586583953,143.6016,0.0,0.486030862606128,-0.021180289999999123,-0.08080864724137982
2000,6_B05,6,48,465.851326394368,-0.07315052588961013,0.03681174453713787,1.0,1,0,0.02576387411039,126.4181,0.0,0.486030862606128,-0.09891440000000012,0.025946568658396174
2001,6_B05,6,49,427.74893768563,-0.08533011187306538,0.09054418456964619,1.0,1,0,0.0277800881269352,107.8992,0.0,0.486030862606128,-0.11311020000000058,-0.07315052588961013
2002,6_B05,6,50,408.320721222983,-0.04648348224280685,0.1560716691465318,1.0,1,0,0.0439426177571933,98.4565,0.0,0.486030862606128,-0.09042610000000015,-0.08533011187306538
2003,6_B05,6,51,475.863556524687,0.1530782201512224,0.20255515138933866,1.0,1,0,0.0749432301512221,131.2844,0.0,0.486030862606128,0.0781349900000003,-0.04648348224280685
2004,6_B05,6,52,400.836231030741,-0.1715782247156774,0.06927955853429602,1.0,1,0,-0.0612907247156771,94.8188,0.0,0.486030862606128,-0.11028750000000032,0.1530782201512224
2005,6_B05,6,53,421.309059092836,0.04981372899803471,0.11569464029596777,1.0,1,0,-0.000538831001965551,104.7692,0.0,0.486030862606128,0.05035256000000026,-0.1715782247156774
2006,6_B05,6,54,409.652677021769,-0.028057000000000443,0.0878598180167085,1.0,1,0,0.0,99.1038,0.0,0.486030862606128,-0.028057000000000443,0.04981372899803471
2007,6_B05,6,55,410.616770373022,0.0023506758620701618,0.11591681801670894,1.0,1,0,0.103448275862069,99.5724,0.0,0.486030862606128,-0.10109759999999884,-0.028057000000000443
2008,6_B05,6,56,358.061880300921,-0.1369545258620697,0.09602183250372942,1.0,1,0,-0.103448275862069,74.0291,0.0,0.486030862606128,-0.03350625000000068,0.0023506758620701618
2009,6_B05,6,57,405.027130374225,0.12324823197480494,0.13300933457636965,1.0,1,0,0.037647261974804,96.8557,0.0,0.486030862606128,0.08560097000000094,-0.1369545258620697
2010,6_B05,6,58,465.504406380569,0.1391675091399316,0.12727243604190352,1.0,1,0,0.0697879091399321,126.2495,0.0,0.486030862606128,0.06937959999999949,0.12324823197480494
2011,6_B05,6,59,385.952890091255,-0.18740624696031816,0.09128916313720215,1.0,1,0,-0.242538836960319,87.585,0.0,0.486030862606128,0.05513259000000084,0.1391675091399316
2012,6_B05,6,60,478.334375058069,0.21459470172413653,0.15353226714351464,1.0,1,0,0.206896551724138,132.4853,0.0,0.486030862606128,0.007698149999998516,-0.18740624696031816
2013,6_B05,6,61,510.63944491753,0.06535373656934329,0.06410070837338377,1.0,1,0,-0.109792663430658,148.1865,0.0,0.486030862606128,0.17514640000000128,0.21459470172413653
2014,6_B05,6,62,450.132723475228,-0.1261212735804662,0.037213252631836724,1.0,1,0,-0.123297963580466,118.7784,0.0,0.486030862606128,-0.0028233100000002037,0.06535373656934329
2015,6_B05,6,63,548.276835680709,0.19723785365625446,0.04319021437023984,1.0,1,0,0.126866183656254,166.4795,0.0,0.486030862606128,0.07037167000000047,-0.1261212735804662
2016,6_B06,6,1,205.748251178524,0.7214831537931055,0.5306282510621703,-1.0,-1,0,0.655172413793103,0.0,100.0,0.0,0.06631074000000248,0.19723785365625446
2017,6_B06,6,2,226.917007667647,0.09793100586206815,-0.1908549027309352,-1.0,1,1,0.103448275862069,0.0,0.0,0.440689752733143,-0.005517270000000851,0.7214831537931055
2018,6_B06,6,3,225.346054068173,-0.006947106896554978,-0.17756027348277925,1.0,1,0,0.172413793103448,-0.6923,0.0,0.440689752733143,-0.179360900000003,0.09793100586206815
2019,6_B06,6,4,244.085925037051,0.07988307634679526,-0.17061316658622427,1.0,1,0,-0.029579563653206,7.5662,0.0,0.440689752733143,0.10946264000000125,-0.006947106896554978
2020,6_B06,6,5,261.132216345693,0.067506540000001,-0.15041278437603722,1.0,1,0,0.0,15.0783,0.0,0.440689752733143,0.067506540000001,0.07988307634679526
2021,6_B06,6,6,297.385873332569,0.13000367724137796,-0.17139930874114473,1.0,1,0,0.0689655172413793,31.0549,0.0,0.440689752733143,0.06103815999999866,0.067506540000001
2022,6_B06,6,7,283.414921441609,-0.04811855494137962,-0.21439160899289345,1.0,1,0,-0.0689655172413793,24.8981,0.0,0.440689752733143,0.020846962299999675,0.13000367724137796
2023,6_B06,6,8,325.417709740497,0.13819764043566263,0.022968945587014566,1.0,1,0,0.00165894043566021,43.4083,0.0,0.440689752733143,0.13653870000000243,-0.04811855494137962
2024,6_B06,6,9,304.52316524294,-0.06636245724137879,0.0438359997810398,1.0,1,0,-0.0689655172413793,34.2002,0.0,0.440689752733143,0.002603060000000504,0.13819764043566263
2025,6_B06,6,10,322.035451299847,0.05591447610086053,0.04957383520598313,1.0,1,0,-0.00786490389913727,41.9177,0.0,0.440689752733143,0.0637793799999978,-0.06636245724137879
2026,6_B06,6,11,335.898611358504,0.042147725829072336,0.024431017771876284,1.0,1,0,0.0269797358290728,48.0271,0.0,0.440689752733143,0.015167989999999534,0.05591447610086053
2027,6_B06,6,12,350.309592721394,0.04200795161392801,-0.04848836672394974,1.0,1,0,-0.00477238838607324,54.3778,0.0,0.440689752733143,0.046780340000001246,0.042147725829072336
